id,xcentroid,ycentroid,sky_centroid,sky_centroid_icrs,source_sum,source_sum_err,background_sum,background_mean,background_at_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,min_value,max_value,minval_xpos,minval_ypos,maxval_xpos,maxval_ypos,area,equivalent_radius,perimeter,semimajor_axis_sigma,semiminor_axis_sigma,orientation,eccentricity,ellipticity,elongation,covar_sigx2,covar_sigxy,covar_sigy2,cxx,cxy,cyy,gini,aperture_sum_001,aperture_sum_023,aperture_sum_024,aperture_sum_025,aperture_sum_026,aperture_sum_027,aperture_sum_028,aperture_sum_029,aperture_sum_022,aperture_sum_030,aperture_sum_032,aperture_sum_033,aperture_sum_034,aperture_sum_035,aperture_sum_036,aperture_sum_037,aperture_sum_038,aperture_sum_031,aperture_sum_021,aperture_sum_020,aperture_sum_019,aperture_sum_002,aperture_sum_003,aperture_sum_004,aperture_sum_005,aperture_sum_006,aperture_sum_007,aperture_sum_008,aperture_sum_009,aperture_sum_010,aperture_sum_011,aperture_sum_012,aperture_sum_013,aperture_sum_014,aperture_sum_015,aperture_sum_016,aperture_sum_017,aperture_sum_018,aperture_sum_039,aperture_sum_040
49,408.0,840.0,"3.5901068120307453,-30.391575887127296","3.590103779426838,-30.39157806380484",8.78607,None,None,None,None,402.0,414.0,830.0,853.0,0.019378388,0.123074666,403.0,846.0,408.0,840.0,217.0,8.311031542587394,61.112698372208094,4.864919266293509,2.5303760980829457,-83.273106763559,0.8540889026621873,0.47987295172304223,1.9226071847498287,6.639692169563486,-2.0084037317555863,23.430550495739755,0.1546183605962412,0.02650693951692555,0.043815373365140124,0.2983164080158228,0.34535729539474086,13.431153351986971,13.678313424244532,13.897595873940332,14.04483221085873,14.200505911052266,14.331831587519366,14.4424400232781,13.163332360192882,14.55867552550921,14.860741530105393,15.041749728275116,15.203914344298312,15.402084871824755,15.660943142116558,15.962413794037033,16.2854064347055,14.705796079855329,12.856108525570423,12.514814552102875,12.183817844506024,1.228378295760133,2.361943555099516,3.5344651410878813,4.632412875054853,5.60768936584908,6.472297791500206,7.223022123608071,7.888994527952729,8.501630541261411,9.05738388542701,9.563517314564788,10.026823676425789,10.46642363908084,10.858289204979707,11.213502482845179,11.544831721475628,11.867877889013963,16.61190237087307,16.973995056053255
28,101.0,396.0,"3.5960341940708958,-30.398991234963614","3.596031162586308,-30.398993411054033",8.776705,None,None,None,None,95.0,109.0,390.0,402.0,0.019488495,0.2965335,108.0,396.0,101.0,396.0,127.0,6.358093703724522,43.45584412271571,2.7792193073802056,2.074638857960356,30.105816394393162,0.6654049339024144,0.2535173987705249,1.3396159513335952,6.863600856206743,1.4840226078964245,5.164585493267217,0.15534769679456864,-0.08927705599154875,0.20645308052678202,0.43919741948150676,0.812790791089762,12.142724046130702,12.175945151624044,12.19989917733929,12.194724514956002,12.174386136095787,12.163921510805949,12.164194283635606,12.120333092271636,12.162834995484596,12.14575732807499,12.134386384008504,12.078308663945924,12.05774189252126,12.032463475374445,12.002625869293636,11.971677318583536,12.146748094092302,12.078055169102086,12.051614288742424,11.99860847822492,2.679278133744472,4.616844127736433,6.163426384999656,7.310352760355029,8.142852456240519,8.780904748880914,9.307538439630482,9.763469063898707,10.162113447639339,10.503609310414785,10.808140879473754,11.06536413198923,11.291530781147218,11.478741498249255,11.630905532506848,11.762952006678761,11.893117617303352,11.925006703082445,11.886924134461278
103,122.0,83.0,"3.5956417758121866,-30.404203636197376","3.595638745012911,-30.404205812326673",8.176214,None,None,None,None,113.0,131.0,74.0,91.0,0.019338029,0.08768144,116.0,76.0,122.0,83.0,226.0,8.481629223064205,58.90559159102154,3.854469593849738,3.6607281570815475,83.78743085000391,0.313052257840883,0.05026409783523211,1.0529242895005477,13.417981938869406,0.1566398197299501,14.839884551092423,0.07453603986646624,-0.0015735044040094172,0.06739427340420052,0.2325148120573232,0.22416571301831856,8.80852694182084,9.101689931086813,9.300432508490108,9.533972431344836,9.77677496964619,9.966059014803943,10.140319472863673,8.44876817835819,10.29961870146527,10.51212854177497,10.544742268363997,10.558890874902964,10.559579935037156,10.551076732358979,10.555540302634917,10.56095598698871,10.430317241314171,8.031339988673963,7.670974227402779,7.387433412899446,0.8169064157095214,1.6041787092925082,2.4451313224732907,3.259709082069166,4.001950299171149,4.665005037123933,5.224468681822499,5.618049637515254,5.877741947414204,6.058396524935319,6.206770180614433,6.319960339427208,6.420020540138329,6.556999388951169,6.748488487671473,6.950266331380584,7.15347119219313,10.617170553300738,10.779116455355442
115,454.0,704.0,"3.589337434033197,-30.393856814566565","3.5893344017157975,-30.39385899132033",8.1754,None,None,None,None,434.0,460.0,700.0,709.0,0.01934157,0.104585,453.0,701.0,454.0,704.0,181.0,7.590394548326596,68.52691193458118,6.3364971913186015,1.8168201297053925,6.983756589779917,0.9580134982620221,0.7132768981268468,3.4876854828474957,39.60641455823857,4.447317120265682,3.8456174810526678,0.029016412979927398,-0.0671128581301366,0.2988430563201718,0.26952359643626034,0.2685319939101054,12.991333754319086,13.566657374365997,14.10732023308579,14.64719022386769,15.217959442985832,15.738958038630008,16.232754629722983,12.451871992225477,16.739133091880788,17.603254339878067,18.0972976452046,18.647739064551875,19.204812182210514,19.743568312218915,20.308898518527975,20.920547033864217,17.193235082541747,11.945684100954555,11.410490459086645,10.880028753336411,0.8876796267586622,1.601639011358472,2.3322243775321576,3.0338202829871657,3.6088421384103544,4.143111115296503,4.7049845082105195,5.295842057008186,5.861975045153034,6.414998388884395,6.955468156266075,7.517280556240399,8.098371018788054,8.69808345332996,9.275720330303226,9.832106269018233,10.361166606921309,21.56253861998087,22.214587233798422
42,938.0,621.0,"3.5798706489685426,-30.395233505608935","3.579867616623406,-30.39523568330035",6.572308,None,None,None,None,933.0,943.0,616.0,627.0,0.019436784,0.18153973,933.0,620.0,938.0,621.0,105.0,5.781222885281108,36.14213562373095,2.5739597100444405,2.0480433612444315,-66.40209970335438,0.6057197103949363,0.20432190400949546,1.256789655312987,4.584021202664186,-0.8917099732076147,6.235728995805264,0.2243910075566483,0.06417588046913805,0.16495475300783546,0.37442886739708037,0.5192155907903652,7.794043632188164,7.767806765289309,7.751791354275707,7.7283881273189925,7.7134645115981435,7.717018861266281,7.720497605791495,7.81162957665124,7.718389284510597,7.7031535568645175,7.707232776433404,7.751926840281092,7.824579485505932,7.943371886797616,8.098309413883523,8.311751070715871,7.715622180344608,7.803095939176477,7.802562408051006,7.821404580309842,1.8193078266763654,3.3257537754562834,4.619733720833767,5.574291868256383,6.231971861270842,6.6884169461257725,7.006902526358379,7.228796399967339,7.3741188363433405,7.473120885171735,7.548736030836224,7.6082458751635755,7.666782520510958,7.720136094234889,7.757268165346618,7.785747265749373,7.814810351082011,8.612750769543492,8.973738476952878
118,205.0,741.0,"3.5940470028899574,-30.393232407622474","3.5940439705943654,-30.393234583909734",6.440938,None,None,None,None,193.0,215.0,730.0,752.0,0.0193562,0.05217654,197.0,732.0,205.0,741.0,234.0,8.63044108762739,90.70458146424488,6.092399429438414,2.873837072366029,41.376232103318294,0.8817545107921023,0.5282914218526651,2.119952967418067,24.50846916051082,14.313911802506015,20.867801165816033,0.0680731216620595,-0.09338719032728313,0.07994939139286385,0.16700918016953795,0.13343406466362354,11.951025589750536,12.459975848439939,12.986236414573263,13.533916685336568,14.080301742850061,14.616776030382912,15.176505198465485,11.436015980338853,15.770216805516306,16.880420469747484,17.48413558457178,18.044387267183904,18.615708823532508,19.158584121317027,19.73635073631125,20.295247004655884,16.302996047285248,10.929075150055663,10.434354005552027,9.906893545133029,0.4933589326217849,0.9909984851793313,1.5501255225665669,2.148664649362817,2.752854847616623,3.363976543752422,4.009618295831753,4.628397077421077,5.213325725682862,5.793643364034978,6.384691497177931,6.926144825959157,7.451159554329975,7.944159386932032,8.454618010289446,8.92688728824082,9.390810223284204,20.853728981162973,21.428033659714053
34,772.0,514.0,"3.5830898780474887,-30.397027795306176","3.583086846012992,-30.39702997267874",5.724416,None,None,None,None,763.0,779.0,507.0,521.0,0.019342024,0.13296434,763.0,515.0,772.0,514.0,157.0,7.069275219628611,54.8700576850888,3.445612369395869,2.643666779753002,10.983989741620883,0.6413409572839296,0.23274399545514612,1.3033459420017348,11.69496494295886,0.9133873513055294,7.166253699544562,0.08636661845900631,-0.02201601567092173,0.14094596946577181,0.29785079016664956,0.3358247827667636,5.803015195043983,5.815593154767985,5.785516436196655,5.699002939247318,5.585337792217832,5.4402275580122,5.293069897200439,5.774297415431352,5.131087358220146,4.760998338678242,4.560040819156718,4.335900392119342,4.134149919135133,3.940609005934938,3.7653081606546976,3.5614064614897387,4.9548221871907145,5.732844787453498,5.706135990130232,5.672883015098872,1.090192621772585,1.866737588726544,2.5248428502451277,3.0564569843548997,3.5008405590393554,3.8772325076203034,4.2081179568398355,4.483416001627624,4.686775642307727,4.844737494428812,4.992543576356311,5.124214269591147,5.255673078391992,5.352969070463518,5.437506964679599,5.526218215788482,5.604593402884545,3.32899104318782,3.133638179014369
57,850.0,923.0,"3.5815672640638465,-30.390219709575607","3.5815642310891054,-30.390221887098985",5.5229197,None,None,None,None,844.0,856.0,914.0,929.0,0.019419692,0.06451801,845.0,917.0,850.0,923.0,162.0,7.1809610472257885,46.38477631085023,3.66538239024689,2.891794274882155,76.12711293034107,0.6144606102715385,0.21105249957634797,1.267511462376161,8.654090241112407,1.1807618322871305,13.143411953860808,0.11698623252621233,-0.02101933329867866,0.07702789936156652,0.19548447206842504,0.18976458782031666,14.321604237412284,14.664970721431178,15.005103648973627,15.378304489685956,15.76839069911064,16.18903121099166,16.685953920060953,13.924576037464162,17.277945801981236,18.320231838088368,18.756262778954834,19.184818045530495,19.563420767399073,19.91707891552643,20.301332900037522,20.6660535051545,17.843136323802533,13.506253464791843,13.010569638486096,12.426238266308538,0.7164059399734535,1.475006676527375,2.350971834286454,3.24450231880522,4.117185569957215,4.940865968873149,5.709337384692562,6.416364387451176,7.064874456650058,7.663857889532973,8.2290799982312,8.789747240865154,9.355646233619272,9.938429846880535,10.537204393776943,11.181675983975143,11.83288776742117,20.982940545825848,21.28978993562332
55,833.0,907.0,"3.581889214078339,-30.3904793769987","3.5818861811453386,-30.390481554490194",5.4412737,None,None,None,None,826.0,840.0,899.0,914.0,0.01938698,0.08232727,839.0,901.0,833.0,907.0,158.0,7.091753098990329,48.698484809834994,3.5935494098943135,2.7156872240419285,-49.537378325309014,0.6549044759018716,0.24428833048331533,1.3232559987323604,9.7074917023484,-2.7346576371054154,10.581062757827926,0.11110217236672978,0.057428334207149004,0.10192959261724574,0.23287643638560976,0.2328966145875227,13.585804504848422,14.09631283176366,14.606473205437318,15.112770301780461,15.577223869963886,16.042436720251516,16.497258763353855,13.0543923525787,16.99261583292954,17.950874206412507,18.361412053502313,18.764221393677886,19.1086723008978,19.422543511521212,19.707406910843936,19.94665010646947,17.491122453381323,12.56122694046955,12.111764489424278,11.65228544331601,0.8433988683520226,1.6534886901923644,2.520959952217498,3.3726111207700886,4.173651967007842,4.911625407012611,5.603893422258101,6.279712111737715,6.908346511212016,7.499113586216816,8.053889009267667,8.58985641272018,9.135945528675657,9.698791296677719,10.233219517693641,10.720069567492862,11.191532432462502,20.184287170756107,20.440276649696404
4,717.0,66.0,"3.5841416654078846,-30.404478445573513","3.5841386343888337,-30.404480622841902",5.389801,None,None,None,None,707.0,725.0,59.0,75.0,0.019373028,0.054033477,713.0,74.0,717.0,66.0,183.0,7.632215220473915,60.76955262170047,4.714343596827264,2.66003268346296,-35.845957399135045,0.825609157542061,0.43575757073515964,1.772287846737996,17.02979645220762,-7.191211806925431,12.271012973829759,0.07803043094161531,0.09145672936432318,0.10829117032536421,0.1717241421172754,0.1427790509160231,9.281189678079071,9.539315738235258,9.772165472931047,9.996320068210343,10.211000216477508,10.4264757268455,10.653804088246908,8.996144482013156,10.925673757894469,11.629736101448891,11.992478703210711,12.318671424874445,12.634969243310962,12.929175975066148,13.240795931290549,13.555569727848273,11.256520445038817,8.671976311386661,8.345200481462117,8.037356765761613,0.5384738047318043,1.0930094842508795,1.7185955918111462,2.3571004831328373,2.9648862317879843,3.522626648987016,4.045139520511884,4.521520524760636,4.957313521527725,5.376703083744388,5.774816110065164,6.137824734651227,6.490379601130184,6.829211473906301,7.152323108838775,7.447638135412555,7.728806242301382,13.901590034874047,14.225651938441736
51,648.0,856.0,"3.585463244645075,-30.39131745088596","3.58546021190329,-30.391319628023457",5.085026,None,None,None,None,642.0,655.0,850.0,864.0,0.019499457,0.076699965,646.0,864.0,648.0,856.0,147.0,6.840435166640879,44.9350288425444,3.2368108504778124,2.8725241099996675,23.10819644705068,0.46089429159130324,0.11254495777050721,1.1268176441792117,10.134139322644542,0.8033769653933102,8.59419992165574,0.09941306061196145,-0.018586061223372585,0.11722624745946421,0.22234952848540862,0.20969470549572042,7.602863866693223,7.676598473560066,7.769303718421051,7.893620375870519,8.040236685549242,8.149944327644645,8.227969906787449,7.551659284402648,8.22228651914728,8.279332336596493,8.322762383437667,8.388915174145733,8.493360097468909,8.611440378054528,8.745401769410122,8.897593494698718,8.23790036932057,7.487547139539374,7.4327933803596675,7.374561353053677,0.7576543865764394,1.4830822614582955,2.266876548484096,3.014540406253992,3.6958888409418287,4.311663427980543,4.847282375622341,5.321102068024989,5.702623968647313,6.024658884112856,6.293020661802499,6.529334202008956,6.744584758038362,6.919682178765708,7.066922323462923,7.198742926145434,7.302026016009671,9.075223303961103,9.255086108998192
23,768.0,307.0,"3.5831529784408565,-30.400474886619566","3.5831499468666976,-30.400477063985885",5.080599,None,None,None,None,761.0,775.0,300.0,315.0,0.019404419,0.08061317,761.0,307.0,768.0,307.0,150.0,6.90988298942671,52.66295090390226,3.2277933248295487,2.9271408007816206,-39.025606259422595,0.4214425805773818,0.09314491164449157,1.1027120130222796,9.684962417266457,-0.9052009300424547,9.301840598148202,0.10420060201442145,0.020280390931062764,0.10849238962094418,0.23494871897150413,0.2105731660384768,10.599703639714267,11.311264469646005,12.088497950312515,12.89322093294367,13.68375042918596,14.464625862615733,15.267393573206437,9.944835231971105,16.091723023853543,17.83548486599663,18.669389072915614,19.456711776982953,20.24283972221712,20.976939104570235,21.74851384167267,22.478913218433696,16.952000561856476,9.31698394090784,8.742388845184744,8.265614004384384,0.7478374505750742,1.4404882907427525,2.1442095725191,2.7761343199515838,3.322231294187974,3.80583808910069,4.250538650394265,4.645258162700092,5.015345901819282,5.361364206553986,5.689632568612917,6.011181274508026,6.350202499901497,6.707710517363002,7.078116491288831,7.452882300408278,7.841697362006872,23.178194746358734,23.8422212335743
56,736.0,918.0,"3.583763107419536,-30.390274039396097","3.5837600745009675,-30.390276216701988",4.6273217,None,None,None,None,732.0,741.0,914.0,925.0,0.01951233,0.14645927,734.0,914.0,736.0,918.0,90.0,5.352372348458314,35.21320343559643,2.353649725332423,2.0502097929305316,66.0815500008139,0.4911467380495046,0.12892314822208062,1.1480043327508254,4.423020072647245,0.4952600669330228,5.320007151938398,0.22847145493693596,-0.04253858494273772,0.18994971291435012,0.3378666793188356,0.4027256664770377,6.817356078360799,7.050860825792187,7.356143332050518,7.716446829309781,8.092818995291658,8.422710680849633,8.705027288060421,6.654785212220225,8.964072300546395,9.331515168427513,9.51774515430152,9.701515823648212,9.811902605132888,9.893273654509324,9.925409181049496,9.973217256892802,9.15062264977033,6.545265138001142,6.4704969214954655,6.418309224915712,1.358944587366349,2.4115573835791992,3.3279278655797397,4.050606340977121,4.5896270761470035,4.994944939566723,5.307732355837506,5.5365566262449395,5.706855621601479,5.8504343336809335,5.96070151918568,6.053479944269446,6.132061236357615,6.211435946948898,6.26966315993165,6.319522053914876,6.371892569570374,10.047436534702708,10.132509430173812
19,118.0,284.0,"3.595710723798273,-30.400865630869703","3.595707692556053,-30.40086780699217",4.297758,None,None,None,None,113.0,124.0,278.0,289.0,0.019369602,0.10736086,113.0,281.0,118.0,284.0,106.0,5.808687281605183,36.970562748477136,2.5391815395926263,2.4139385708333863,11.507867699050578,0.3101861158191559,0.04932414906392768,1.051883246024774,6.422752448835521,0.12127215909081736,5.85178986592959,0.15575743629668232,-0.006455816434600709,0.1709547810702087,0.28210892825606354,0.2905278975099623,5.5553672548192,5.460012120125642,5.350528202725011,5.208186065485592,5.063094751503035,4.873957312408201,4.711823628676505,5.6159587113285125,4.5587261242278725,4.275126904881354,4.152449420867656,4.079180040190916,3.991572922216843,3.9157189197045668,3.8934875638638253,3.916934705567286,4.409403392249175,5.691705688213602,5.781005625427829,5.842418008414972,0.9984192834649066,1.8439182192393169,2.6414505777972996,3.3215078273110894,3.8842126988183328,4.3475017654744175,4.716746107459943,5.012917980359633,5.2570080694096974,5.449480922865599,5.6111154409820685,5.744886967362963,5.831717889701508,5.887668219679604,5.914692937828889,5.915552195779069,5.877958521431633,3.9770884988035853,4.060216498543667
7,706.0,112.0,"3.5843599167644564,-30.403721238610412","3.5843568856494485,-30.40372341585718",3.9119513,None,None,None,None,698.0,713.0,105.0,119.0,0.019453255,0.06671469,713.0,108.0,706.0,112.0,129.0,6.407961869245868,48.248737341529164,3.849075986518109,2.1834327271540137,-33.31733882345779,0.823537709132794,0.43273847157037904,1.762855314317456,11.783863695675437,-4.612009442375304,7.79890072832213,0.11041823262921603,0.13059531060498522,0.1668380516878301,0.20714005891780124,0.16532707575705488,6.8565697290850345,7.060611736443494,7.287901450079421,7.5698131318108395,7.880075584893298,8.210684112806277,8.522753212741463,6.617010646603996,8.81248508967509,9.301039431337152,9.543117494961137,9.827765720001771,10.131686131420992,10.473629477759715,10.844338337686231,11.237088774063977,9.062352104033344,6.347315535504055,6.020695722817505,5.696665431680749,0.5825236314143661,1.0924459024851074,1.5861944446678873,2.01251424031109,2.3808706085427254,2.7144544868005593,3.0304791763943126,3.323307282992531,3.597372435693074,3.84058657576232,4.069986601463769,4.298170160339724,4.536792802171506,4.7614275083954505,4.9703011908172865,5.189836859214603,5.4374481407892095,11.602396878793357,11.930484975770959
40,376.0,602.0,"3.59071870061908,-30.395562231262616","3.5907156685595045,-30.395564407879558",3.7830403,None,None,None,None,371.0,383.0,598.0,606.0,0.019417373,0.1294313,382.0,600.0,376.0,602.0,83.0,5.140011726956917,32.384776310850235,2.408116628317189,1.948027587758517,1.99617658107175,0.5878879415323901,0.1910576236833621,1.236181994264296,5.796593933619106,0.06977003951336026,3.7972432446269067,0.17255326409146723,-0.006340941192459133,0.2634071981756993,0.32139093173932287,0.3448510653508826,3.723769448607994,3.689884816555052,3.6234512649748662,3.5467773141631636,3.4906155819459403,3.4354392764962753,3.352307576597825,3.781455232597123,3.285211766906958,3.1732583536098566,3.091149863326187,3.000772505342592,2.9308998587288357,2.8613304040545913,2.807792815102168,2.7799600708150756,3.238982693923475,3.8478459369203684,3.9097308516954037,3.9766329964756553,1.149394630838546,2.0061624630385717,2.6900791527140395,3.1611167196741374,3.5006229570006067,3.734789559480566,3.89864956214234,4.02789083289899,4.130799294065033,4.223929327802486,4.287324353634456,4.289565500704937,4.261841344167212,4.226313519166637,4.1800534602794155,4.139883583243826,4.064096071087638,2.706141763232818,2.5786582289348914
24,803.0,326.0,"3.5824742598427073,-30.40015645032917","3.5824712282110194,-30.400158627762703",3.641005,None,None,None,None,798.0,808.0,321.0,331.0,0.019504938,0.08802716,801.0,331.0,803.0,326.0,96.0,5.527906391541368,34.14213562373095,2.6422406339741666,2.2067359925772077,51.79515524873811,0.5499827549853455,0.16482398907851215,1.1973523986837868,5.677452320842868,1.0263121823484482,6.173666987917053,0.18159241663800993,-0.06037595153170535,0.16699674428613454,0.24110680915806787,0.2261043943964478,6.807771383256194,7.076317276414853,7.407336052039312,7.8093333142873576,8.215125745058614,8.631401788141797,9.023143610149116,6.56582492296001,9.394280024935924,9.995266162357847,10.247021968413062,10.469687506393765,10.683722451468167,10.921696637716181,11.10664857703076,11.258975443637766,9.714661770575361,6.349056389394644,6.1245626427614095,5.8762941257427475,0.78131896395414,1.456875212611117,2.0929217046873925,2.6164891215075365,3.028723921696407,3.3539219570682173,3.6242815894690485,3.84384749430623,4.029940181614025,4.200966407643666,4.368857419260836,4.545797781231392,4.716850406024615,4.902017741309913,5.110541482201657,5.349474892786234,5.610342588683736,11.438549775417101,11.668263685858626
50,554.0,837.0,"3.58728505090543,-30.391640091286323","3.587282018247194,-30.391642268243366",3.552392,None,None,None,None,549.0,559.0,833.0,841.0,0.01938762,0.13310584,552.0,841.0,554.0,837.0,74.0,4.853342309955121,29.556349186104043,2.15435493934239,1.8901472362330958,-0.1630730752754525,0.47983068521440236,0.12263889217342383,1.1397815461380871,4.641236548442008,-0.00304136001845356,3.572665230866555,0.21545994206565003,0.0003668360795270186,0.27990323560143393,0.3151336992871256,0.3538897468599822,3.4586351636771404,3.3723170359351933,3.3245912038761016,3.2935747226730356,3.248983134041797,3.2040466541080956,3.172397319334614,3.5201518818233417,3.114727576544002,2.9084541221464626,2.8378193146140234,2.7579791787005945,2.687795385272434,2.6233906253324406,2.564184421520313,2.5270392097860572,3.0222293714868904,3.571364079625752,3.582626243196895,3.579196958047045,1.1656716355186165,2.0009922568373852,2.666587093734804,3.1411589207156334,3.4567687270632574,3.6691903577764813,3.8038551114804866,3.8820835028348575,3.910275763191477,3.9104752027168788,3.8839785415719525,3.8425079843877636,3.7909013917114867,3.7343080299290756,3.689148654240591,3.6299028241104487,3.5985330521696266,2.488823256645418,2.5017607980899115
15,868.0,211.0,"3.581220524137256,-30.402067684471128","3.5812174927320775,-30.40206986202884",3.397148,None,None,None,None,864.0,873.0,207.0,216.0,0.01952817,0.10827573,866.0,216.0,868.0,211.0,76.0,4.918490759365935,30.14213562373095,2.1249554967231563,2.0616811002396322,-52.857131533363855,0.24221263788396635,0.029776810187835956,1.030690680763465,4.34710870652568,-0.12750291865231222,4.418856115613577,0.23023280419984604,0.013286404325889959,0.22649459531587418,0.2830168562779883,0.29196772704558616,4.154281641131474,4.139969233427884,4.1619331500397045,4.201081817823276,4.238307171432947,4.313203727421536,4.451461774482938,4.166011091985994,4.6091636703860885,4.988869496977831,5.158927034244357,5.313935421962128,5.431004269673302,5.505112939612072,5.550782594906693,5.578398321403206,4.792674112557643,4.180659325086249,4.200928333668922,4.2207520056121695,0.9929517940705422,1.7920625589104424,2.487491559895789,3.0100974277765093,3.3929051781476374,3.668771532748783,3.8620565210264246,4.004416691604901,4.109342520541805,4.168707751443407,4.19910571774869,4.21459963926471,4.2324978051702065,4.2413942978640105,4.258370858719668,4.265822955623979,4.253483536053532,5.636202129920399,5.751302102697011
10,763.0,189.0,"3.5832407733134124,-30.402440775017354","3.5832377420029577,-30.402442952374972",3.180044,None,None,None,None,758.0,768.0,185.0,193.0,0.019574326,0.10211619,758.0,189.0,763.0,189.0,73.0,4.820437914901168,30.14213562373095,2.382062513406008,1.779104995963342,-25.618386494419205,0.664963491424396,0.25312413677192835,1.3389105863963802,5.205167301228153,-0.9781866050542932,3.634269103207717,0.20235205262321157,0.10892867961074255,0.2898179132417811,0.2742131957562822,0.267472716437161,4.441704856038601,4.705386796638042,4.999752048051917,5.268987768004411,5.54697129603656,5.841173951849768,6.167815223529061,4.2450133821607565,6.5361149816704405,7.499029942876561,8.103867704215045,8.737910071212706,9.333069867995288,9.904345547907432,10.491200005248658,11.109025630972383,6.960752280041071,4.112826380349878,3.9968757389483525,3.878432118187968,0.9085146152471403,1.604973393263449,2.1728962100719067,2.5816114399774217,2.8536797100061237,3.033883359205073,3.15201665744474,3.2435673227266086,3.315083626501135,3.3629645935054624,3.4090886705712196,3.4631543743901654,3.5245975964716294,3.5880621829376986,3.652285858742708,3.717469303116439,3.7855516999599956,11.72848867665251,12.344090976031652
111,256.0,533.0,"3.593037368740713,-30.396703975637585","3.593034336884813,-30.396706152024855",3.178043,None,None,None,None,252.0,261.0,528.0,540.0,0.019361006,0.07497682,260.0,537.0,256.0,533.0,95.0,5.499039842323396,38.38477631085023,2.8374623610060055,2.1339723560667827,-77.34813693940727,0.6590824186970473,0.2479292816732922,1.3296621921737803,4.721615289435533,-0.7474138142601843,7.8834153771474575,0.21501888880918224,0.040771183588453205,0.12878129901182858,0.22242598007497077,0.20150973412260162,7.424875095963955,7.612691465979234,7.828180653621864,8.090218812533445,8.373316712940598,8.6387368463547,8.86396190205672,7.243843692846819,9.112042721362938,9.744666559813798,10.051567055149016,10.337667588827347,10.665728125231922,10.983753829831716,11.349445515653226,11.723867284549758,9.420444369211515,7.048255384177052,6.807671663622607,6.5391518546006795,0.7003648989184756,1.3096145866842985,1.8993276631292626,2.4403105142950476,2.922510182628039,3.336206656236893,3.705284879599361,4.069432291623918,4.405615108642565,4.692505867775148,4.951659104571975,5.21778611824843,5.493664567770079,5.73820590902047,5.950695011397816,6.142945848239051,6.337818207458987,12.038043971075744,12.325963779122702
29,764.0,408.0,"3.583222894531287,-30.39879751162937","3.583219862735365,-30.398799688988767",3.173515,None,None,None,None,759.0,771.0,402.0,414.0,0.019341832,0.054641284,761.0,404.0,764.0,408.0,112.0,5.970821321441846,43.834523779156065,3.3149149093180212,2.3200522726145465,-55.57391544867742,0.7142576012583501,0.3001170961906072,1.4288104403709534,7.174394621171966,-2.6142340054399726,9.196908782510862,0.15548967976901606,0.08839631183906513,0.12129557317170908,0.1693343631835869,0.11687588793179576,4.761946265882685,4.938188992128612,5.074518821737584,5.232954975821698,5.36262671282303,5.4665199801154785,5.577550225342243,4.579812104734415,5.704632123004757,5.936165812037757,6.033118196773842,6.135132461538113,6.226498653845219,6.306267013340495,6.38781317838486,6.467342650802081,5.827810984369648,4.401504091541497,4.206840750514395,3.9679624380534406,0.4049973434211084,0.7575182610065381,1.0932853482932028,1.3601335960024736,1.5733891742075834,1.7512057076504863,1.904087682700264,2.0656493427243863,2.2095898099757685,2.336368673062072,2.4726871584830024,2.6094015516986637,2.767191535378309,2.9573897885925966,3.1975267469157878,3.4489168175871168,3.7022080959849006,6.558368850065165,6.678535505548709
106,800.0,197.0,"3.582610861202042,-30.40238236020524","3.5826078298697634,-30.40238453762525",2.932161,None,None,None,None,788.0,802.0,184.0,201.0,0.019387485,0.04184236,788.0,186.0,800.0,197.0,122.0,6.231677632421503,63.698484809834994,5.979006560965608,2.1181578745643614,45.69389211258442,0.9351447500802782,0.6457341444659195,2.822738867939814,19.738989258929298,15.62637840265295,20.4961229787195,0.12779003967280214,-0.19485592646868427,0.12306943235647876,0.11209043731736505,0.09839570674449775,4.884354916819081,5.016068311504661,5.1446549363457965,5.2543800866193155,5.334964659861386,5.3926398015736865,5.476914219068341,4.784521867589133,5.5671200446498865,5.852110064521337,6.009068054787505,6.096195238881695,6.161248784895168,6.23446753084556,6.308363812303245,6.405436806567778,5.6897586374549185,4.691630308754004,4.599251168154691,4.512611038033402,0.3431054007647109,0.6607766077855597,0.990107438106884,1.2966938373588868,1.5735804266338558,1.8353905660006942,2.086223958456374,2.3260859068393147,2.5585849648182286,2.806374569854479,3.063847199472778,3.304567729470883,3.540394195956628,3.777234188535253,4.00395197045457,4.235851145509693,4.412395749986618,6.494469984018913,6.578041296030868
